Start Time, Mon Oct 15 15:51:38 GMT+0100 2018
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7200.749849
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1505, 1505, 0
1506, 1506, 3
1507, 1507, 8
1508, 1508, 6
1509, 1509, 3
1510, 1510, 2
1511, 1511, 2
1512, 1512, 4
1513, 1513, 4
1514, 1514, 2
1515, 1515, 5
1516, 1516, 4
1517, 1517, 0
1518, 1518, 2
1519, 1519, 7
1520, 1520, 2
1521, 1521, 3
1522, 1522, 4
1523, 1523, 4
1524, 1524, 1
1525, 1525, 1
1526, 1526, 0
1527, 1527, 6
1528, 1528, 4
1529, 1529, 3
1530, 1530, 2
1531, 1531, 3
1532, 1532, 3
1533, 1533, 3
1534, 1534, 2
1535, 1535, 1
1536, 1536, 3
1537, 1537, 1
1538, 1538, 1
1539, 1539, 3
1540, 1540, 6
1541, 1541, 0
1542, 1542, 4
1543, 1543, 1
1544, 1544, 3
1545, 1545, 2
1546, 1546, 1
1547, 1547, 2
1548, 1548, 1
1549, 1549, 1
1550, 1550, 3
1551, 1551, 3
1552, 1552, 2
1553, 1553, 3
1554, 1554, 2
1555, 1555, 1
1556, 1556, 1
1557, 1557, 1
1558, 1558, 1
1559, 1559, 2
1560, 1560, 0
1561, 1561, 6
1562, 1562, 1
1563, 1563, 2
1564, 1564, 0
1565, 1565, 2
1566, 1566, 1
1567, 1567, 5
1568, 1568, 3
1569, 1569, 1
1570, 1570, 0
1571, 1571, 2
1572, 1572, 3
1573, 1573, 0
1574, 1574, 1
1575, 1575, 4
1576, 1576, 5
1577, 1577, 6
1578, 1578, 0
1579, 1579, 1
1580, 1580, 4
1581, 1581, 2
1582, 1582, 1
1583, 1583, 3
1584, 1584, 3
1585, 1585, 1
1586, 1586, 1
1587, 1587, 1
1588, 1588, 1
1589, 1589, 1
1590, 1590, 2
1591, 1591, 1
1592, 1592, 3
1593, 1593, 2
1594, 1594, 2
1595, 1595, 2
1596, 1596, 2
1597, 1597, 0
1598, 1598, 4
1599, 1599, 5
1600, 1600, 4
1601, 1601, 4
1602, 1602, 1
1603, 1603, 0
1604, 1604, 1
1605, 1605, 1
1606, 1606, 4
1607, 1607, 2
1608, 1608, 0
1609, 1609, 3
1610, 1610, 3
1611, 1611, 1
1612, 1612, 4
1613, 1613, 2
1614, 1614, 5
1615, 1615, 2
1616, 1616, 0
1617, 1617, 4
1618, 1618, 0
1619, 1619, 2
1620, 1620, 1
1621, 1621, 7
1622, 1622, 0
1623, 1623, 1
1624, 1624, 0
1625, 1625, 2
1626, 1626, 3
1627, 1627, 1
1628, 1628, 4
1629, 1629, 1
1630, 1630, 2
1631, 1631, 3
1632, 1632, 3
1633, 1633, 2
1634, 1634, 0
1635, 1635, 2
1636, 1636, 3
1637, 1637, 0
1638, 1638, 0
1639, 1639, 2
1640, 1640, 1
1641, 1641, 3
1642, 1642, 1
1643, 1643, 2
1644, 1644, 1
1645, 1645, 2
1646, 1646, 5
1647, 1647, 4
1648, 1648, 1
1649, 1649, 2
1650, 1650, 1
1651, 1651, 3
1652, 1652, 1
1653, 1653, 3
1654, 1654, 4
1655, 1655, 2
1656, 1656, 3
1657, 1657, 2
1658, 1658, 3
1659, 1659, 5
1660, 1660, 2
1661, 1661, 1
1662, 1662, 1
1663, 1663, 3
1664, 1664, 1
1665, 1665, 4
1666, 1666, 2
1667, 1667, 0
1668, 1668, 2
1669, 1669, 1
1670, 1670, 2
1671, 1671, 0
1672, 1672, 1
1673, 1673, 3
1674, 1674, 0
1675, 1675, 1
1676, 1676, 1
1677, 1677, 1
1678, 1678, 2
1679, 1679, 2
1680, 1680, 3
1681, 1681, 0
1682, 1682, 3
1683, 1683, 4
1684, 1684, 1
1685, 1685, 2
1686, 1686, 2
1687, 1687, 0
1688, 1688, 1
1689, 1689, 1
1690, 1690, 2
1691, 1691, 0
1692, 1692, 4
1693, 1693, 2
1694, 1694, 0
1695, 1695, 1
1696, 1696, 2
1697, 1697, 1
1698, 1698, 2
1699, 1699, 1
1700, 1700, 4
1701, 1701, 3
1702, 1702, 0
1703, 1703, 0
1704, 1704, 1
1705, 1705, 3
1706, 1706, 2
1707, 1707, 0
1708, 1708, 2
1709, 1709, 2
1710, 1710, 1
1711, 1711, 1
1712, 1712, 1
1713, 1713, 1
1714, 1714, 0
1715, 1715, 4
1716, 1716, 2
1717, 1717, 1
1718, 1718, 2
1719, 1719, 1
1720, 1720, 3
1721, 1721, 1
1722, 1722, 3
1723, 1723, 1
1724, 1724, 2
1725, 1725, 2
1726, 1726, 1
1727, 1727, 1
1728, 1728, 1
1729, 1729, 0
1730, 1730, 3
1731, 1731, 1
1732, 1732, 2
1733, 1733, 1
1734, 1734, 1
1735, 1735, 1
1736, 1736, 1
1737, 1737, 2
1738, 1738, 1
1739, 1739, 4
1740, 1740, 2
1741, 1741, 1
1742, 1742, 2
1743, 1743, 2
1744, 1744, 2
1745, 1745, 1
1746, 1746, 0
1747, 1747, 0
1748, 1748, 2
1749, 1749, 2
1750, 1750, 5
1751, 1751, 0
1752, 1752, 3
1753, 1753, 1
1754, 1754, 3
1755, 1755, 1
1756, 1756, 1
1757, 1757, 2
1758, 1758, 4
1759, 1759, 1
1760, 1760, 1
1761, 1761, 3
1762, 1762, 4
1763, 1763, 5
1764, 1764, 1
1765, 1765, 2
1766, 1766, 2
1767, 1767, 2
1768, 1768, 3
1769, 1769, 1
1770, 1770, 3
1771, 1771, 3
1772, 1772, 0
1773, 1773, 2
1774, 1774, 1
1775, 1775, 2
1776, 1776, 4
1777, 1777, 0
1778, 1778, 1
1779, 1779, 4
1780, 1780, 3
1781, 1781, 1
1782, 1782, 2
1783, 1783, 0
1784, 1784, 3
1785, 1785, 2
1786, 1786, 1
1787, 1787, 1
1788, 1788, 3
1789, 1789, 0
1790, 1790, 1
1791, 1791, 0
1792, 1792, 2
1793, 1793, 4
1794, 1794, 1
1795, 1795, 1
1796, 1796, 1
1797, 1797, 1
1798, 1798, 3
1799, 1799, 3
1800, 1800, 2
1801, 1801, 1
1802, 1802, 2
1803, 1803, 4
1804, 1804, 0
1805, 1805, 4
1806, 1806, 2
1807, 1807, 3
1808, 1808, 4
1809, 1809, 1
1810, 1810, 1
1811, 1811, 1
1812, 1812, 1
1813, 1813, 2
1814, 1814, 1
1815, 1815, 1
1816, 1816, 1
1817, 1817, 0
1818, 1818, 4
1819, 1819, 0
1820, 1820, 3
1821, 1821, 3
1822, 1822, 2
1823, 1823, 2
1824, 1824, 3
1825, 1825, 1
1826, 1826, 1
1827, 1827, 0
1828, 1828, 2
1829, 1829, 3
1830, 1830, 2
1831, 1831, 1
1832, 1832, 1
1833, 1833, 0
1834, 1834, 2
1835, 1835, 2
1836, 1836, 4
1837, 1837, 2
1838, 1838, 1
1839, 1839, 6
1840, 1840, 1
1841, 1841, 2
1842, 1842, 1
1843, 1843, 0
1844, 1844, 2
1845, 1845, 1
1846, 1846, 2
1847, 1847, 0
1848, 1848, 1
1849, 1849, 0
1850, 1850, 0
1851, 1851, 3
1852, 1852, 2
1853, 1853, 2
1854, 1854, 2
1855, 1855, 1
1856, 1856, 0
1857, 1857, 0
1858, 1858, 3
1859, 1859, 3
1860, 1860, 0
1861, 1861, 0
1862, 1862, 0
1863, 1863, 0
1864, 1864, 1
1865, 1865, 0
1866, 1866, 1
1867, 1867, 2
1868, 1868, 1
1869, 1869, 2
1870, 1870, 1
1871, 1871, 2
1872, 1872, 0
1873, 1873, 1
1874, 1874, 0
1875, 1875, 0
1876, 1876, 1
1877, 1877, 2
1878, 1878, 1
1879, 1879, 1
1880, 1880, 1
1881, 1881, 1
1882, 1882, 3
1883, 1883, 0
1884, 1884, 1
1885, 1885, 3
1886, 1886, 3
1887, 1887, 1
1888, 1888, 2
1889, 1889, 1
1890, 1890, 1
1891, 1891, 2
1892, 1892, 3
1893, 1893, 2
1894, 1894, 3
1895, 1895, 0
1896, 1896, 1
1897, 1897, 0
1898, 1898, 0
1899, 1899, 1
1900, 1900, 2
1901, 1901, 2
1902, 1902, 1
1903, 1903, 1
1904, 1904, 1
1905, 1905, 1
1906, 1906, 2
1907, 1907, 0
1908, 1908, 2
1909, 1909, 2
1910, 1910, 1
1911, 1911, 0
1912, 1912, 0
1913, 1913, 0
1914, 1914, 0
1915, 1915, 0
1916, 1916, 2
1917, 1917, 3
1918, 1918, 1
1919, 1919, 0
1920, 1920, 1
1921, 1921, 0
1922, 1922, 2
1923, 1923, 1
1924, 1924, 1
1925, 1925, 0
1926, 1926, 0
1927, 1927, 1
1928, 1928, 0
1929, 1929, 0
1930, 1930, 1
1931, 1931, 0
1932, 1932, 1
1933, 1933, 1
1934, 1934, 1
1935, 1935, 0
1936, 1936, 1
1937, 1937, 2
1938, 1938, 1
1939, 1939, 0
1940, 1940, 0
1941, 1941, 2
1942, 1942, 0
1943, 1943, 1
1944, 1944, 2
1945, 1945, 3
1946, 1946, 2
1947, 1947, 0
1948, 1948, 2
1949, 1949, 2
1950, 1950, 2
1951, 1951, 1
1952, 1952, 2
1953, 1953, 1
1954, 1954, 1
1955, 1955, 0
1956, 1956, 4
1957, 1957, 1
1958, 1958, 3
1959, 1959, 1
1960, 1960, 2
1961, 1961, 0
1962, 1962, 1
1963, 1963, 2
1964, 1964, 0
1965, 1965, 1
1966, 1966, 2
1967, 1967, 1
1968, 1968, 3
1969, 1969, 0
1970, 1970, 0
1971, 1971, 3
1972, 1972, 1
1973, 1973, 0
1974, 1974, 0
1975, 1975, 1
1976, 1976, 1
1977, 1977, 0
1978, 1978, 1
1979, 1979, 1
1980, 1980, 2
1981, 1981, 0
1982, 1982, 1
1983, 1983, 1
1984, 1984, 0
1985, 1985, 0
1986, 1986, 3
1987, 1987, 0
1988, 1988, 0
1989, 1989, 0
1990, 1990, 0
1991, 1991, 0
1992, 1992, 1
1993, 1993, 2
1994, 1994, 2
1995, 1995, 0
1996, 1996, 0
1997, 1997, 2
1998, 1998, 2
1999, 1999, 0
2000, 2000, 1
2001, 2001, 1
2002, 2002, 0
2003, 2003, 1
2004, 2004, 0
2005, 2005, 0
2006, 2006, 0
2007, 2007, 1
2008, 2008, 0
2009, 2009, 1
2010, 2010, 2
2011, 2011, 1
2012, 2012, 2
2013, 2013, 1
2014, 2014, 2
2015, 2015, 2
2016, 2016, 1
2017, 2017, 1
2018, 2018, 0
2019, 2019, 0
2020, 2020, 0
2021, 2021, 0
2022, 2022, 1
2023, 2023, 1
2024, 2024, 0
2025, 2025, 1
2026, 2026, 0
2027, 2027, 3
2028, 2028, 1
2029, 2029, 2
2030, 2030, 0
2031, 2031, 1
2032, 2032, 0
2033, 2033, 0
2034, 2034, 2
2035, 2035, 1
2036, 2036, 0
2037, 2037, 1
2038, 2038, 4
2039, 2039, 1
2040, 2040, 0
2041, 2041, 0
2042, 2042, 1
2043, 2043, 1
2044, 2044, 0
2045, 2045, 0
2046, 2046, 0
2047, 2047, 1
2048, 2048, 1
